source_file,listing_text,city,locality,property_type,bhk,sqft_builtup,sqft_uds,floor,facing,price_value,price_unit,price_in_inr,is_rental,rent_value,rent_unit,rent_in_inr,contact_numbers
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI, 1st and 2nd Trust Link Street, behind St. John School, 2 BHK, 1 covered parking, 700 sq.ft., Rs. 30000 per month, no broker. Contact Kumuda Sund aram: 9500158940",Chennai,Mandaveli,Unknown,2.0,700.0,,,,,,,False,30000.0,,30000.0,9500158940
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM, 1300 sq.ft., 3 bedroom, 3 bathroom, second floor, lift, 1 CCP, rent Rs. 50K. R.A.Puram, 350 sq.ft., fully furnished, bachelor, rent Rs. 20K. Ph: 9884514143, 6382323219",Chennai,R.A.Puram,Unknown,,1300.0,,,,,,,True,50.0,K,50000.0,"9884514143, 6382323219"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"1 BHK, 220 sq.ft., fully furnished house with cot, AC, TV, fridge, washing machine, for rent Rs. 13000, only single occupancy. Contact: 9840433741, 9884878741",Chennai,,Independent House,1.0,220.0,,,,,,,True,13000.0,,13000.0,"9840433741, 9884878741"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"2 BHK flat, Canal Bank Road, Mylapore, 3rd floor, no lift, bachelors, office, family, Rs. 25000 rent, 1 lakh advance. Contact: 9884240340",Chennai,Mylapore,Apartment,2.0,,,3.0,,1.0,lakh,100000.0,True,25000.0,,25000.0,9884240340
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, Venus Colony, spacious 3 BHK, furnished, 2nd floor flat with lift, suitable for commercial use and for vegetarian, joint family, working women. Contact: 9962299642",Chennai,Alwarpet,Apartment,3.0,,,2.0,,,,,False,,,,9962299642
MTClassifiedsJanJan24_30_2026-1-2.pdf,"1 BHK, 1 floor, west facing house available for rent Rs. 14000, maintenance Rs. 500 at Ke sava Perumal South Street, Mylapore, veg only, brokers excuse. Contact: 9094508358",Chennai,Mylapore,Independent House,1.0,,,,West,,,,True,14000.0,,14000.0,9094508358
MTClassifiedsJanJan24_30_2026-1-2.pdf,"2 BEDROOM, 2 attached bath, residential, individual house, rental available in the first floor behind Alwarpet Kauvery Hospital, 2200 sq.ft., monthly rent Rs. 52000, inclu ding maintenance. Plz WhatsApp: 9444672880",Chennai,Alwarpet,Independent House,,2200.0,,,,,,,True,52000.0,,52000.0,9444672880
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R.A.PURAM, 2 bed room flat, 900 sq.ft., Rs. 30K. Alwarpet, modern 3 bedroom flat, 1850 sq.ft., ECR, Uthandi, 4 bedroom, villa 3800 sq.ft., all amenities. Ph: 9566175961",Chennai,R.A.Puram,Apartment,,900.0,,,,,,,False,30.0,K,30000.0,9566175961
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, No. 10, Thachi Arunachalam Str eet, 3 BHK, 1st floor with lift, Rs. 34000, two wheeler park, veg only. Ph: 9444335468, 8248025900",Chennai,Mylapore,Unknown,3.0,,,1.0,,,,,False,34000.0,,34000.0,"9444335468, 8248025900"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KB Dasan Road, single room, fully furnished flat, 3rd floor, lift, Rent 25K. Contact: 9841586130",Chennai,,Apartment,,,,3.0,,,,,True,,,,9841586130
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM near DAV, NPS, 2000 sq.ft., 4th floor, lift, two covered car parking, 3 BHK, north facing, rent Rs. 85K, 3 month advance. Contact: 9840398626",Chennai,Gopalapuram,Unknown,3.0,2000.0,,4.0,North,,,,True,85.0,K,85000.0,9840398626
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM neàr DAV, NPS, 1500 sq.ft., first floor, 3 BHK, rent Rs. 65K, one car parking. Contact: 9840398626",Chennai,Gopalapuram,Unknown,3.0,1500.0,,,,,,,True,65.0,K,65000.0,9840398626
MTClassifiedsJanJan24_30_2026-1-2.pdf,"3 BHK, 1700 sq.ft., semi furnished, 3rd flo or, car park, lift, modular kitchen, 3 bathroom for rent in Alwarpet, behind Kauvery Hospital, rent Rs. 65K, 3 BHK, individual house, Abiramapuram, Rent 45K. Focus Realty: 9500045600",Chennai,Alwarpet,Independent House,3.0,1700.0,,,,,,,True,65.0,K,65000.0,9500045600
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET near Crown Plaza, posh, 4 BHK flat, 3200 sq.ft., servant room, 2 CCP, genset, behind Crown Plaza, penthouse, 3000 sq.ft., 3 BHK flat, 2 CCP, servant room. Ph: 9841571836",Chennai,Alwarpet,Independent House,4.0,3200.0,,,,,,,False,,,,9841571836
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R.A.PURAM, near Suriya Sweets, 2 BHK, bath attach, 1st floor, north facing, CCP, Rs. 36K, veg. Ph: 98413 50607",Chennai,R.A.Puram,Unknown,2.0,,,1.0,North,,,,False,36.0,K,36000.0,
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI, brand new, 3 BHK, 2200 sq.ft., north facing, wood works, lift, genset, 2 CCP, Rent 1 lakh. Mukesh Realtors: 8939519299",Chennai,Mandaveli,Unknown,3.0,2200.0,,,North,1.0,lakh,100000.0,True,,,,8939519299
MTClassifiedsJanJan24_30_2026-1-2.pdf,"BRAND NEW, 2 BHK + study, 1st floor, 1100 sq.ft., East Abhiramapuram, Mylapore, with CCP, rent Rs. 50K to 55K, brokers excuse, veg only. Ph: 9840961068",Chennai,Mylapore,Unknown,2.0,1100.0,,1.0,,,,,True,50.0,K,50000.0,9840961068
MTClassifiedsJanJan24_30_2026-1-2.pdf,"T E Y N A M P E T, b e h i n d R a j T V, Varadharajapuram Main Road, ground floor, 1 BHK, Rs. 11000, bank, IT, bachelor, veg / non veg. Ph: Agent 9841633166 / 9884529618",Chennai,,Unknown,1.0,,,,,,,,False,11000.0,,11000.0,"9841633166, 9884529618"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ADYAR, Bus Stand, commercial 1600 sq.ft., 3 bedroom, one car park, 40 feet road, lift, Rent 75K, Ph: 9884444670",Chennai,Adyar,Commercial,,1600.0,,,,,,,True,,,,9884444670
MTClassifiedsJanJan24_30_2026-1-2.pdf,"FIRST floor, Three bedroom, Rs. 40K, independent building, Tower Block Street, 4th Main Road, commercial also, Nandanam Extension. Contact: 7358210626 / 9444357766",Chennai,,Independent House,,,,,,,,,False,40.0,K,40000.0,"7358210626, 9444357766"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, Mandaveli, San Thome, 3 BHK, Rs. 80K , Rs. 70K, Rs. 60K, 2 BHK, Rs. 40K, Rs. 35K, 1 BHK, Rs. 30K, Rs. 25K, Rs. 20K, bachelors also. Ph: 7708629415",Chennai,Mylapore,Unknown,3.0,,,,,,,,False,80.0,K,80000.0,7708629415
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ABHIRAMAPURAM, 1550 + 500 sq.ft., 3 BHK, 1st floor, rent Rs. 45K, veg, non veg preferred. Ph: 9003257967",Chennai,,Unknown,3.0,500.0,,1.0,,,,,True,45.0,K,45000.0,9003257967
MTClassifiedsJanJan24_30_2026-1-2.pdf,"1 BHK, 2nd floor, for rent at Mylap ore, preferably vegetarian, 24 hours water, suitable for small families. Contact: 9841106923 / 9042789867 l MYLAPORE, Mathala Narayanan Street, 1st floor, 450 sq.ft., hall, pantry, bathroom, restroom, 2nd and 3rd floor, duplex, 800 sq.ft., carpet area, plu s 500 sq.ft., open space residential or commercial, no lift, no car parking. Contact: 9381155226 / 9380598248",Chennai,Mylapore,Commercial,1.0,450.0,,2.0,,,,,True,,,,"9841106923, 9042789867, 9381155226, 9380598248"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI, V K Iyer Road, 1 BHK, new flat, 600 sq.ft., two wheeler parking, Rs. 21K, small family or working women, bachelors. Agent: 9841139576",Chennai,Mandaveli,Apartment,1.0,600.0,,,,,,,False,21.0,K,21000.0,9841139576
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM, individual house, 2700 sq.ft., 4 BHK, CCP, AC, east facing, Rs. 85K, Mandaveli, 900 sq.ft., 2 BHK, CP, Rs. 30K, 1200 sq.ft., 2 BHK, AC, Rs. 35K, Warren Road, 1800 sq.ft., 3 BHK, CCP, lift, genset, CCTV, east facing, Rs. 65K. Ph: 9841983231",Chennai,Mandaveli,Independent House,4.0,2700.0,,,East,,,,False,85.0,K,85000.0,9841983231
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE near Nandalla Temple, 1000 sq.ft., 2 bedroom, 1st bath attached, car park, rent Rs. 27K. Charles Realty: 9884239783",Chennai,Mylapore,Unknown,,1000.0,,,,,,,True,27.0,K,27000.0,9884239783
MTClassifiedsJanJan24_30_2026-1-2.pdf,"3 BHK for rent, 1st floor, well ventilated, 1500 sq.ft., CCP, lift, 24 hrs security, power backup, kids play area, Royapettah Hig h Road, near Seethapathy Clinic, close to DAV, NPS School, Rs. 50K pm, only vegetarians, brokers excuse. Contact: 9840506228",Chennai,,Unknown,3.0,1500.0,,1.0,,,,,True,50.0,K,50000.0,9840506228
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, new 1360 sq.ft., 2 BHK, lift, CCP, power backup security, Rs. 45K,1550 sq.ft., 3 BHK, Rs. 55K, service area, CCP. Ph: 9 8417 72888",Chennai,Mylapore,Unknown,2.0,1360.0,,,,,,,False,45.0,K,45000.0,
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ABHIRAMAPURAM, posh, 2200 sq.ft., 3 BHK, Rs. 90K, 2 car park, lift, backup, R A Puram, posh area, 2400 sq.ft., Rate 1.50 lakhs, gated community, gym, swimming pool, play area, 2 CCP, backup security. Ph: 9384351931",Chennai,,Unknown,3.0,2200.0,,,,1.5,lakhs,150000.0,False,90.0,K,90000.0,9384351931
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, V.M Street, 1700 sq.ft., 2 BHK flat for rent, 1st floor, covered car park, AC, rent Rs. 42K, Mandaveli, East Circular Road, 2 BHK flat, rent 3rd floor, lift, big covered car park, 1000 sq.ft., Rs. 45K, negotiable. Sri Sai Reality 9840994567",Chennai,Mylapore,Apartment,2.0,1700.0,,1.0,,,,,True,42.0,K,42000.0,9840994567
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE near Kutchery Road, flat 2 BHK, ground floor, 950 sq.ft., Rs. 35K including maintenance, CCP. Ph: 8637481837",Chennai,Mylapore,Apartment,2.0,950.0,,,,,,,False,35.0,K,35000.0,8637481837
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NEAR Mylapore, Mandaveli Schools, 2 BHK, new flat, Rs. 28000, Rs. 34000, lift, CCP, Rs. 21000, Rs. 25000, Rs. 18000, 1 BHK, Rs. 15000, Rs. 14000, Rs. 13000. Ph: 7358 622277 / 9840122100 / 9952036871",Chennai,Mylapore,Apartment,2.0,,,,,,,,False,28000.0,,28000.0,"9840122100, 9952036871"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SIVASWAMI Kalalaya, 2 BHK apartment, 2nd floor, Rs. 25000. Appu Street, 2 BHK, ground floor, Rs. 27000. R A Puram, Abiramapuram, 3 BHK, Rs. 50000, CCP. Ph: 9790736113",Chennai,,Apartment,2.0,,,2.0,,,,,False,25000.0,,25000.0,9790736113
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KOTTURPURAM rent brand new, 3 BHK apartment, 2200 sq .ft., 1st floor, total 4 floor, modular kitchen, north facing, fully woodwork, one floor, one apartment, 5 AC, 3 bedroom, 3 bathroom, 1 balcony, lift, power back up, 2 car parking, 100%vaastu, only pure vegetarian, Rent 90K plus maintenance, broker excuse. Ph: Muthu 9940550038",Chennai,,Apartment,3.0,,,1.0,North,,,,True,,,,9940550038
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KARPAGAM Avenue, MRC Nagar, Mylapore, R A Puram, CIT Colony, Royapettah, independent house, 3 BHK, 5 BHK, lift, car park, Rs. 75K, Rs. 1.50L, Rs. 2L, Rs. 2.5L. Ph: 7395901657",Chennai,Mylapore,Independent House,3.0,,,,,,,,False,75.0,K,75000.0,7395901657
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM, posh location, 1250 sq.ft., 2 bedroom, 2 CCP, genset, Rs. 45000 + maintenance, Vidaya Mandir, 1500 sq.ft., 3 bedroom, CCP, Rs. 47000 + maintenance, north facing, Venues Colany, 2200 sq.ft., 3 bedroom, Rs. 95000 + maintenance. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1250.0,,,North,,,,False,45000.0,,45000.0,"9840736132, 9003621068"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM, Bishop Garden, 1600 sq.ft., 3 bedroom, CCP, Rs. 55000, near Chettinad Hari Shree Vidyalayam, Warran Road, 800 sq.ft., 2 bedroom, OCP, Rs. 25000. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1600.0,,,,,,,False,55000.0,,55000.0,"9840736132, 9003621068"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KOTTURPURAM, 1800 sq.ft., 3 BHK flat, semi furnished, lift, 2 covered car parking, woodwork, modular kitchen, family & offic e, rent Rs. 85000. Ph: 9710706720 RENTAL / CAR PARK",Chennai,,Apartment,3.0,1800.0,,,,,,,True,85000.0,,85000.0,9710706720
MTClassifiedsJanJan24_30_2026-1-2.pdf,"CIT Colony, covered car parking, available with security Rs. 6000 and near Madhava Perumal Koil, Rs.3500. Agent: 9841427924, 9551729534 RENTAL COMMERCIAL",Chennai,,Commercial,,,,,,,,,True,6000.0,,6000.0,"9841427924, 9551729534"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, Chandra Baugh Avenue, 1300 sq.ft., ground floor, AC, work station, furnished, 3 CP, genset, rental 1.25 lakhs. Agent: 9840482559",Chennai,Mylapore,Unknown,,1300.0,,,,1.25,lakhs,125000.0,True,,,,9840482559
MTClassifiedsJanJan24_30_2026-1-2.pdf,"OFFICE space available, 2000 sq.ft., opp R R Sabha, ideal for it back office or auditor office, hall type. Contact: 9840059061 YOU CAN GET MYLAPORE TIMES BY POST. YOU NEED TO SUBSCRIBE. Subscription Charge - Rs.300 per annum (Covers p acking, postage and posting). Keen? Call 2498 2244.",Chennai,Mylapore,Commercial,,2000.0,,,,,,,False,300.0,,300.0,9840059061
MTClassifiedsJanJan24_30_2026-1-2.pdf,"Contd. on page 12 Ct: 7550222763 OFFICE SPACE REQUIRED FOR RENT in Mylapore surrounding. 800 Sqft carpet area. Apartments also can be occupied. Rent around 25000 Rs. Contact 9880675270 WANTED with lift Power Backup, Car park with in 1km Radius of Alwarpet Signal for Small Strictly Veg family. 12 noon to 5 p.m. 3 / 4 BHK Flat",Chennai,Mylapore,Apartment,4.0,800.0,,,,,,,True,,,,"7550222763, 9880675270"
MTClassifiedsJan312026-1.pdf,MYLAPORE TIMESC L A S S I F I E D S Properties▲ REAL ESTATE BUYING,Chennai,Mylapore,Unknown,,,,,,,,,False,,,,
MTClassifiedsJan312026-1.pdf,"WANTED Mylapore, Abiramapuram, Mandaveli, San Thome, Alwarpet, Seethammal Colony, flats, 2 crore, land 1.50 ground, 2 ground. Ph: 8838418870, 9941627665",Chennai,Mylapore,Land,,,,,,2.0,crore,20000000,False,,,,"8838418870, 9941627665"
MTClassifiedsJan312026-1.pdf,"MYLAPORE, Mandaveli, R A Puram, Abiramapuram, Triplicane, Alwarpet, San Thome, old, new, two, three bedrooms, flat, house bungalows. Owners contact Agent Sivakumar: 8778123038",Chennai,Mylapore,Independent House,,,,,,,,,False,,,,8778123038
MTClassifiedsJan312026-1.pdf,"WANTED 1 to 5 grounds residential or commercial income property in and around Chennai for immediate registration. Jayashankara Properties: 7708417134, 9094560044",Chennai,,Commercial,,,,,,,,,False,,,,"7708417134, 9094560044"
MTClassifiedsJan312026-1.pdf,"REQUIRED 2 or 2.5 BHK in and around Alwarpet, Abiramapuram, R A Puram for veg senior citizen couples. Prefer direct contact with owners. Ph: Natarajan 9677253519",Chennai,Alwarpet,Unknown,5,,,,,,,,False,,,,9677253519
MTClassifiedsJan312026-1.pdf,"WANTED independent house at Mylapore, Adam Street, Chitra Kulam, TSV Koil Street, Solaiappan Street, to passage line, brokers excuse, house owners only Contact: 9884227795",Chennai,Mylapore,Independent House,,,,,,,,,False,,,,9884227795
MTClassifiedsJan312026-1.pdf,"WANTED 1 to 2 grounds with old buildings in Adyar, Besant Nagar, Thiruvanmiyur, Mylapore, R A Puram immediate settlement. Ph: N. Subramanian 9840032784 REAL ESTATE SELLING",Chennai,Mylapore,Unknown,,,,,,,,,False,,,,9840032784
MTClassifiedsJan312026-1.pdf,"MANDAVELI, Sringeri Mutt Road, apartment, 1st floor, 1610 sq.ft., 50 years old, UDS 1175 sq.ft., commercial, residential value. Ph: 9710008785",Chennai,Mandaveli,Apartment,,1610,1175,1,,,,,False,,,,9710008785
MTClassifiedsJan312026-1.pdf,"MANDAVELI, Chettinad School, near 2 BHK flat, north facing, 1050 sq.ft., UDS 680 sq.ft., 20 years old, ground floor, 1 car park, Rate 1 crores 60 lakhs, Sri Sasta Sabari real estate one percent brokerage. Ph: 8939596955, 8939936055",Chennai,Mandaveli,Apartment,2,1050,680,,North,1.0,crores,10000000,False,,,,"8939596955, 8939936055"
MTClassifiedsJan312026-1.pdf,"MYLAPORE, Ranga Road, 3 BHK, luxury flat, 1900 sq.ft., UDS 900 sq.ft., 9 years old, 2nd floor, east facing, lift, power backup, full wood work, modular kitchen, 100% vaastu, 2 balcony, 1 big covered car park, Rate 3.60 crores. Ph: 9962960999",Chennai,Mylapore,Apartment,3,1900,900,2,East,3.6,crores,36000000,False,,,,9962960999
MTClassifiedsJan312026-1.pdf,"ALWARPET, Poes Road, brand new, 1800 sq.ft., UDS 820 sq.ft., 3 BHK, 3 bath, 1 CCP, 2nd floor, east facing, lift, power backup, vaastu, Price 3 crore. Ph: 7299141164",Chennai,Alwarpet,Unknown,3,1800,820,2,East,3.0,crore,30000000,False,,,,7299141164
MTClassifiedsJan312026-1.pdf,"ALWARPET, new flat, 1850 sq.ft., 3 BHK, 2nd floor, 2 CCP, power backup, east facing. Agent: 9884839311",Chennai,Alwarpet,Apartment,3,1850,,2,East,,,,False,,,,9884839311
MTClassifiedsJan312026-1.pdf,"MYLAPORE close to RK Salai Metro, 1500 sq.ft., ground floor, Rate 2.75cr, neg. Residential / commercial, 2200 sq.ft., land, Rs. 6cr, neg. RRRealtorz: 9884173831",Chennai,Mylapore,Land,,1500,,,,,,,False,6.0,,6,9884173831
MTClassifiedsJan312026-1.pdf,"GOPALAPURAM near 1000 sq.ft., 2 BHK, Rate 1.36 crore, UDS 451 sq.ft., lift, open reserved car park. Ph: 7010257539",Chennai,Gopalapuram,Unknown,2,1000,451,,,1.36,crore,13600000,False,,,,7010257539
MTClassifiedsJan312026-1.pdf,"MYLAPORE, 2 BHK, 3 bathrooms, road facing, balcony, 2nd floor, no lift, Rs. 55L, near Kapaleeshwarar Temple, San Thome Church. Ph: 9345961414",Chennai,Mylapore,Unknown,2,,,2,,,,,False,55.0,L,5500000,9345961414
MTClassifiedsJan312026-1.pdf,"VELACHERY, AGS Colony, land with old house, land 40? 50, south facing, Rate 2.30C. Ph: 9171829452",Chennai,Velachery,Land,,,,,South,,,,False,,,,9171829452
MTClassifiedsJan312026-1.pdf,"VELACHERY GRT opposite gated community apartment, 2700 sq.ft., 4 bedroom, 3 bath, 1st floor, UDS 810, south facing, lift, 2 carpark, 10 year, 24 hour security, water and good ventilation, Rate 2.75 crores, only owners Contact: 9677267659, 9841213222",Chennai,Velachery,Apartment,,2700,810,1,South,2.75,crores,27500000,False,,,,"9677267659, 9841213222"
MTClassifiedsJan312026-1.pdf,"ECR Kanathur, 3 BHK, approved good villa, east facing, Rate 1.27 crores and 1 ground approved land, east facing, 24 feet road, Rate 1.25 crores, only owners Contact: 9677267659, 9841213222",Chennai,,Land,3,,,,East,1.27,crores,12700000,False,,,,"9677267659, 9841213222"
MTClassifiedsJan312026-1.pdf,"ALWARPET near Rain Tree, 2400 sq.ft., 4 BHK flat, 2 CCP, Rate 4.50 crore, negotiable. Alwarpet, Seethammal Colony, 3 BHK flat, 2000 sq.ft., flat, Rate 3.25 crore. Ph: 9841571836",Chennai,Alwarpet,Apartment,4,2400,,,,4.5,crore,45000000,False,,,,9841571836
MTClassifiedsJan312026-1.pdf,"MYLAPORE, 625 sq.ft., UDS 211 sq.ft., 2 BHK, 1st floor, 32 years old with two wheeler parking, near Sivaswami Kalalaya School. Contact: 9884174409",Chennai,Mylapore,Unknown,2,625,211,1,,,,,False,,,,9884174409
MTClassifiedsJan312026-1.pdf,"BANK auction, 3 BHK, 1860 sq.ft., new flat, near Saibaba Temple, Rs. 2.72 crore, Mylapore, individual property, 1200 sq.ft., Rs. 3.5 crore, 730 sq.ft., Rs. 1.70 crore. R.A.Puram, 1 ground, Rate 6.5 crore, San Thome, 2 ground, Rate 10 crore, Mandaveli, 1400 sq.ft., 500 sq.ft., to 10 grounds. Ph: 8072203977, 9551729534",Chennai,Mylapore,Apartment,3,1860,,,,2.72,crore,27200000,False,2.72,,2,"8072203977, 9551729534"
MTClassifiedsJan312026-1.pdf,"R.A.PURAM, Greenways Road, 1250 sq.ft., UDS 500 sq.ft., 2 BHK, 2nd floor, CCP, west facing, 20 years old, brokers excuse. Contact: 9969220264",Chennai,R.A.Puram,Unknown,2,1250,500,2,West,,,,False,,,,9969220264
MTClassifiedsJan312026-1.pdf,"2 BHK new flat, 2years, Vidya Mandir, Rate 1.30 crore, brand new flats, 2 BHK, 1117 sq.ft., 3 BHK, 1499 sq.ft., near Kapaleeswarar Koil, 2 BHK flat, Karpagam Avenue, Rs. 1.5 crore. R.A.Puram, 3 BHK,1600 sq.ft., Greenways Road, 3 BHK, 2800 sq.ft., Rs. 4.5 crore. 2 BHK, 1000 sq.ft., Rate 1.5 crore. 2 BHK, Rs. 65, 90 lakhs. Ph: 9551729534, 9551729534",Chennai,R.A.Puram,Apartment,2,1117,,,,1.5,crore,15000000,False,1.5,,1,"9551729534, 9551729534"
MTClassifiedsJan312026-1.pdf,"R A PURAM, flat 5000 sq.ft., 4 BHK, 3 car parks, 8years old, Vaastu, high end specifications and interiors, Rs. 12.5 crores, neg, no brokers pls. Contact: 9841537047",Chennai,,Apartment,4,5000,,,,12.5,crores,125000000,False,12.5,,12,9841537047
MTClassifiedsJan312026-1.pdf,"FLAT for sale in Mylapore near Nandalala Temple and Sai Baba Kovil, 3rd floor, double bedroom flat, lift available, pooja room, wash area, built area, 806 sq.ft., UDS 306, 2 wheeler parking available, common car parking available, brokers excuse. Contact: 9500618669",Chennai,Mylapore,Apartment,,806,306,3,,,,,False,,,,9500618669
MTClassifiedsJan312026-1.pdf,"GOPALAPURAM near commercial use 900 sq.ft., 2 BHK, Rs.1.32 crore, ground floor, open reserved car park. Ph: 7010257539",Chennai,Gopalapuram,Commercial,2,900,,,,1.32,crore,13200000,False,1.32,,1,7010257539
MTClassifiedsJan312026-1.pdf,"MYLAPORE, brand new, 1450 sq.ft., 3 BHK, Rate 2.57 crore, 1 CCP, 2400 sq.ft., 3 BHK, Rs. 3.70 crore, backup, 934 sq.ft., UDS, lift, 2 CCP, backup, brand new, near Park. Ph: 7010257539",Chennai,Mylapore,Unknown,3,1450,,,,3.7,crore,37000000,False,3.7,,3,7010257539
MTClassifiedsJan312026-1.pdf,"ABIRAMAPURAM, brand new, 2400 sq.ft., 3 BHK, 1150 sq.ft., UDS. R.A.Puram, 1780 sq.ft., 3 BHK, 2250 sq.ft., 4 BHK, 3735 sq.ft., 5 BHK, 2 balconies, lift, security, 2 CCP, full backup, brand new, reputed builders. Ph: 8667089385",Chennai,R.A.Puram,Unknown,3,2400,,,,,,,False,,,,8667089385
MTClassifiedsJan312026-1.pdf,"MYLAPORE, 2 BHK, 900 sq.ft., Rate 1.20 crore. Mylapore, 3 BHK, 1725 sq.ft., Rate 3.80 crore. Mylapore, 4 BHK, 2332 sq.ft., Rate 5.16 crore. Contact: 9841282115",Chennai,Mylapore,Unknown,2,900,,,,1.2,crore,12000000,False,,,,9841282115
MTClassifiedsJan312026-1.pdf,"THIRUVANMIYUR, near Sankara School, behind Bus Terminus, independent house, ground, first floor, land area, 1 ground, built up area 2000 sq.ft., rental income Rs. 45000, expecting Price 4.50 crore, negotiable. Contact: 9380922663, 9380576641",Chennai,Thiruvanmiyur,Land,,2000,,,,4.5,crore,45000000,True,45000.0,,45000,"9380922663, 9380576641"
MTClassifiedsJan312026-1.pdf,"KARPAGAM Avenue, 2 BHK, 850 sq.ft., Rate 1.50 crore. San Thome, 811 sq.ft., Rs. 85 lakhs. Contact: 9841282115",Chennai,San Thome,Unknown,2,850,,,,85.0,lakhs,8500000,False,85.0,l,8500000,9841282115
MTClassifiedsJan312026-1.pdf,"MYLAPORE, Luz, 2 BHK, built up, 822 sq.ft., UDS 471 sq.ft., 1st floor, south facing, ready to move-in. Hanu Reddy Realty: 9121208805",Chennai,Mylapore,Unknown,2,822,471,1,South,,,,False,,,,9121208805
MTClassifiedsJan312026-1.pdf,"TEYNAMPET, 3 BHK, 1800 sq.ft., Rs. 3 crore. R.A.Puram, 4 BHK, 1986 sq.ft., Rs. 5.25 crore. MRC Nagar, 3 BHK, 2100 sq.ft., Rs. 5.45 crore. Contact: 9841282115",Chennai,R.A.Puram,Unknown,3,1800,,,,3.0,crore,30000000,False,3.0,,3,9841282115
MTClassifiedsJan312026-1.pdf,"INDEPENDENT old building for sale Mylapore, R K Salai, 2250 sq.ft., Rs. 6.75 crore. Chandrabagh Avenue, 4770 sq.ft., Rs. 20 crore. Mylapore, 2940 sq.ft., 7 apartments, Rs. 11 crore. Adyar, Besant Nagar, 2454 sq.ft., Rs. 6.40 crore. Adyar, 4800 sq.ft., Rate 11 crore. MRC Nagar, 5000 sq.ft., Rs. 18 crore. Details Contact: 98412 82115",Chennai,Mylapore,Independent House,,2250,,,,6.75,crore,67500000,False,6.75,,6,
MTClassifiedsJan312026-1.pdf,"RAJA ANNAMALAI PURAM, MRC Nagar, 5000 sq.ft., land available for sale, north facing, Rate 8 crores per ground, brokers excuse. Contact: 9840588336",Chennai,MRC Nagar,Land,,5000,,,North,8.0,crores,80000000,False,,,,9840588336
MTClassifiedsJan312026-1.pdf,"TEYNAMPET, 900 sq.ft., 2nd floor, lift, car parking, 8 years old, 350 UDS, Rate 1.40 crores, nego. Ph: 8428771164 / 8939351147",Chennai,,Unknown,,900,,2,,1.4,crores,14000000,False,,,,"8428771164, 8939351147"
MTClassifiedsJan312026-1.pdf,"ADYAR, Kamaraj Avenue, old house land, 3698 sq.ft., 30 feet road, vegetarian, Rate 7.50 crores. Velacherry, independent house, land 2600 sq.ft., 5 bedroom, 2 car parking, Rate 3.80 crores. Ph: 9789761666",Chennai,Adyar,Land,,3698,,,,7.5,crores,75000000,False,,,,9789761666
MTClassifiedsJan312026-1.pdf,"MYLAPORE, near Saibaba Temple, Alamelumangapuram, 2 flats, ready for sale, one flat, 3 BHK, in ground floor, 2nd flat in first floor, 1500 sq.ft., UDS 1200 each Rate 3 crores. Ph: 9840807181",Chennai,Mylapore,Apartment,3,1500,1200,,,3.0,crores,30000000,False,,,,9840807181
MTClassifiedsJan312026-1.pdf,"ALWARPET, Sri Ram Nagar, behind Park Sheraton, 1010 sq.ft., 2 BHK flat, 1 car park, UDS 585 sq.ft., for sale. Ph: 7550032394",Chennai,Alwarpet,Apartment,2,1010,585,,,,,,False,,,,7550032394
